date,portfolio,ew_bh,tecl_only
2018-12-31,932982.2094764339,1271784.5974110207,1068297.4916986474
2019-01-02,934777.5334595833,1278533.7434885208,1068986.0127568305
2019-01-03,901437.4086712658,1142921.0888215315,1015038.3627862345
2019-01-04,937633.798608057,1278120.571440646,1060024.1932080707
2019-01-07,946617.9343069509,1313169.5365739134,1069505.1649985625
2019-01-08,955083.563721009,1349415.6947820338,1078466.9845473224
2019-01-09,963263.1913790277,1382569.3350512837,1092428.8661121943
2019-01-10,966729.2059906438,1398198.1109139337,1097255.8773810621
2019-01-11,965063.4940387604,1390502.9602858752,1095186.63227572
2019-01-14,953368.1669340499,1357416.9967189142,1085017.139427045
2019-01-15,986858.0154064039,1417906.8883036342,1101390.6856609543
2019-01-16,989188.153173265,1422044.8122499622,1103188.011473888
2019-01-17,1001836.6492379982,1454232.656857239,1110258.524955238
2019-01-18,1022954.3298771423,1507432.510162118,1127162.9104958493
2019-01-22,996823.9322220495,1434211.6515540348,1108191.53273896
2019-01-23,999702.7282072196,1441623.052977723,1111986.5451859585
2019-01-24,1005494.0154948356,1463549.452585401,1121297.2213544687
2019-01-25,1023437.0528059008,1514926.9304460941,1137166.2685478895
2019-01-28,1006219.9408342368,1463043.868979946,1121989.9032379987
2019-01-29,997713.0900211374,1431969.9641296952,1109915.8684915768
2019-01-30,1032348.4430282083,1533180.6200629626,1144409.952500122
2019-01-31,1046596.8338256634,1567115.3729841518,1143205.1281601524
2019-02-01,1047345.567874577,1570067.9226248865,1149929.3006997374
2019-02-04,1064711.514278269,1625299.3366074301,1168384.8515220832
2019-02-05,1075330.4750617307,1660011.3298735295,1178218.723581345
2019-02-06,1073999.1410429548,1658787.0950857145,1182183.2220211227
2019-02-07,1053556.7629370033,1596576.943546289,1165971.5183640409
2019-02-08,1057273.5098363848,1609705.6909946005,1172699.3753817296
2019-02-11,1057589.8185152833,1609022.7103376468,1172179.8639690822
2019-02-12,1081363.2646223404,1674620.075781611,1187702.570220738
2019-02-13,1085359.7560397056,1682552.4864046765,1189257.4199805763
2019-02-14,1083818.8316378403,1682794.268006086,1191328.096674958
2019-02-15,1100365.578774467,1720428.5618296694,1200811.9433143507
2019-02-19,1103222.1786469978,1728115.2952274121,1201158.2842561153
2019-02-20,1105875.785659735,1732276.9771342122,1202536.2790669675
2019-02-21,1100353.2002230815,1720821.2438890385,1203055.7904796146
2019-02-22,1114949.4319539713,1765445.5152349365,1218405.3262603881
2019-02-25,1119483.7214524867,1783413.8961196104,1224271.0154017683
2019-02-26,1119633.4400394782,1787421.1034546983,1226857.5190306935
2019-02-27,1118162.6059221844,1782602.5910105766,1225649.01021262
2019-02-28,1113743.2897265214,1769912.809398552,1222200.3387073863
2019-03-01,1126398.524854461,1804270.4681089818,1230479.3610068094
2019-03-04,1120119.7815846778,1790713.3476833052,1225822.1806835025
2019-03-05,1117999.7287727098,1784183.9106907162,1222200.3387073863
2019-03-06,1106423.3307695026,1752826.7750091748,1215818.822631462
2019-03-07,1089182.973421479,1700899.4981674235,1204260.6148195837
2019-03-08,1086011.0758859843,1693223.7542161553,1204091.1288268052
2019-03-11,1117610.7729295902,1790440.1711266814,1229963.5340722657
2019-03-12,1125905.2421275966,1816532.923931818,1237207.218024498
2019-03-13,1138938.274956661,1853783.6803529756,1245313.069853039
2019-03-14,1138088.356790707,1853189.1328130944,1247899.5734819644
2019-03-15,1151959.5604441129,1900504.7290335333,1263005.9337078813
2019-03-18,1158414.164807653,1920267.2637703614,1268370.5338271337
2019-03-19,1161133.4551354852,1932847.6121732607,1270964.406412267
2019-03-20,1157423.6321054893,1927199.035333052,1267504.6814727215
2019-03-21,1186186.0162090617,2029312.783411873,1299345.9412464714
2019-03-22,1144503.718660088,1896100.0888689167,1268716.8747688988
2019-03-25,1140756.1638312947,1882358.1019899868,1263179.1041787637
2019-03-26,1153495.501692854,1914961.251726104,1270102.2385359583
2019-03-27,1142835.3128238977,1882432.161524376,1262832.7632369988
2019-03-28,1149921.0223677696,1900651.3222416746,1268024.192885369
2019-03-29,1164290.9004865834,1945166.1565872594,1280481.4133545945
2019-04-01,1188592.6081634895,2019784.1862253882,1297960.5774794116
2019-04-02,1191788.3209757726,2035504.8307612592,1302459.3252442516
2019-04-03,1199192.2473090119,2067843.1894807033,1313015.355011874
2019-04-04,1200635.864033634,2062687.8086664188,1307477.5844217392
2019-04-05,1210219.6765314343,2090420.282513,1313708.0368954039
2019-04-08,1213998.3246432447,2106811.889945437,1318726.2960728914
2019-04-09,1203705.1740444265,2077679.2756537306,1312495.8435992266
2019-04-10,1212894.4687539586,2111278.0198969194,1321666.5095997893
2019-04-11,1211115.3875186439,2101652.3591893236,1319934.8048909644
2019-04-12,1224180.4093479628,2138100.6286309403,1329105.4708915271
2019-04-15,1223201.2805413816,2137267.019363078,1328585.9594788798
2019-04-16,1227216.4046640068,2156490.984606348,1335335.923365192
2019-04-17,1227182.2171515408,2170984.1141854725,1342778.569135034
2019-04-18,1231195.0571321822,2183183.4010973945,1346584.6350163443
2019-04-22,1234009.495326231,2195797.900451438,1349698.0190141248
2019-04-23,1255388.3226280282,2268755.7772420906,1364406.4556048224
2019-04-24,1251884.9034886786,2258539.8494922007,1364925.96701747
2019-04-25,1252143.8695467382,2262617.9869437567,1364579.6260757048
2019-04-26,1257037.786692949,2265042.5346479304,1359388.196427335
2019-04-29,1259512.5419353528,2271903.878002075,1359734.5373691
2019-04-30,1257971.1556949895,2260634.588927608,1361985.7534905719
2019-05-01,1245453.7322176895,2230800.4471215643,1358522.3440729224
2019-05-02,1238560.1700388961,2203209.2238322757,1351429.7237229492
2019-05-03,1261457.4074639366,2279448.967074741,1364233.28513394
2019-05-06,1250509.7679638576,2239072.772603632,1353677.2553663175
2019-05-07,1211352.3774714512,2108156.8616485926,1324606.7231266869
2019-05-08,1207871.8206137018,2095995.148320162,1323051.8733668486
2019-05-09,1199780.8545074784,2064573.342460026,1314054.3778371683
2019-05-10,1206098.7025208077,2079363.8101206971,1318206.7846602434
2019-05-13,1146096.7670735538,1876347.5542963673,1268543.7042980157
2019-05-14,1166373.5272381047,1943087.7877142485,1288963.0819497309
2019-05-15,1183078.6130374835,2001324.260717711,1302978.8366568985
2019-05-16,1201878.1989984587,2061473.884744049,1314916.5457134768
2019-05-17,1186938.023302815,2009208.4759786406,1304364.2004239582
2019-05-20,1165071.1118434477,1924400.764499968,1281693.6066507709
2019-05-21,1184709.6115115273,1984226.877249014,1297441.0660667638
2019-05-22,1177313.9916476698,1959225.2852867553,1290691.1021804516
2019-05-23,1149974.024123796,1870562.9579597411,1268024.1928853684
2019-05-24,1151400.4434110615,1872465.7943534914,1268370.533827133
2019-05-28,1137729.2658775097,1841976.2394394367,1264737.638416705
2019-05-29,1124325.1238407479,1803459.7589216586,1257294.992646863
2019-05-30,1131432.8253347666,1827150.6465449426,1265083.97935847
2019-05-31,1103996.919122337,1743600.779923126,1243971.9198232251
2019-06-03,1085912.7492138303,1668144.2959887981,1222170.8628825543
2019-06-04,1132107.9110403615,1805454.5713994098,1263005.9337078808
2019-06-05,1149937.2108161226,1860429.3073332256,1279446.0750074028
2019-06-06,1165206.5090290802,1908063.7459036438,1294327.682068983
2019-06-07,1191567.408211252,1998339.2702406605,1318379.955131126
2019-06-10,1205689.612545557,2051837.7602583948,1331876.1984256464
2019-06-11,1205943.7276645086,2055202.8098587487,1331876.1984256464
2019-06-12,1199337.8023362383,2027414.6713215443,1324433.5526558047
2019-06-13,1210322.6613506747,2052351.2394999084,1335761.7465992447
2019-06-14,1196034.0381151827,2020242.0018417416,1299349.6946381875
2019-06-17,1205895.3911169094,2037371.025125336,1306310.3921215057
2019-06-18,1255214.1272094725,2122959.7714173608,1374230.8114020105
2019-06-19,1268638.9014659298,2145957.3732256107,1390209.2192103565
2019-06-20,1309635.8223947112,2216707.993588265,1448936.448397347
2019-06-21,1299561.1452356041,2198717.263728855,1428590.5441288794
2019-06-24,1299969.8681408898,2200386.718174287,1436535.8780909306
2019-06-25,1241401.9941065977,2098503.9235855853,1356916.8075779574
2019-06-26,1258079.6846298296,2130121.3859420316,1400299.3058983602
2019-06-27,1269668.9026494336,2149560.8347468595,1410652.6122390947
2019-06-28,1280649.0753741378,2166638.6401732652,1415380.8171122172
2019-07-01,1326400.5966466693,2246354.5933413375,1479372.4393538183
2019-07-02,1339106.1794352727,2267737.4462863863,1490534.9024047984
2019-07-03,1368017.7354285754,2316454.778950526,1520522.4450640252
2019-07-05,1361464.3043130757,2305432.6468420057,1515160.5632491438
2019-07-08,1334803.4154553893,2259152.679473098,1478573.0315195997
2019-07-09,1346776.7297905814,2280260.888436416,1493030.614667725
2019-07-10,1376512.4600709782,2331653.9417611314,1527395.4026631005
2019-07-11,1383416.2234972953,2343883.5223382525,1545333.334552885
2019-07-12,1407210.2264445461,2385295.2179031437,1580136.821969478
2019-07-15,1415313.0881857106,2399825.3339314978,1592634.881036165
2019-07-16,1390750.2431731725,2356284.7697355794,1548725.9434103009
2019-07-17,1371581.2166270125,2325094.251839844,1537475.7404750772
2019-07-18,1388790.616406195,2355540.3477068674,1572737.4250649419
2019-07-19,1361368.6172733149,2309118.233875124,1546045.0025028603
2019-07-22,1392109.4931640655,2364597.087288683,1604060.5637398756
2019-07-23,1417966.2152776571,2407783.015960698,1627984.3055102732
2019-07-24,1446749.6927352785,2458020.6206445037,1669933.7190546985
2019-07-25,1414217.8352716065,2401610.1068446813,1629495.381294467
2019-07-26,1445766.0027496975,2455064.8418354485,1658771.2560037186
2019-07-29,1438344.9358911193,2442851.596941283,1656636.252153793
2019-07-30,1418980.307921515,2408300.3567735916,1622359.2040426612
2019-07-31,1360972.1441935054,2308510.4379776986,1547565.8271630814
2019-08-01,1336327.2682344343,2268066.8200478344,1525962.3178871232
2019-08-02,1282815.8760889212,2173811.207990729,1444832.1715899562
2019-08-05,1147866.7586099904,1941728.0151934377,1268289.7756159843
2019-08-06,1198298.88370714,2027934.5530320592,1332378.8866178556
2019-08-07,1211810.4774918319,2052459.791970597,1356916.8075779576
2019-08-08,1290489.0065680437,2187211.764480331,1454834.5183937163
2019-08-09,1263582.9315037879,2122524.5427848166,1438344.5923116198
2019-08-12,1228879.294503705,2045440.4455946921,1419467.3013121902
2019-08-13,1284710.5203684778,2174555.046614454,1455021.152784648
2019-08-14,1219288.5464803036,1979534.4319568365,1410306.6632906338
2019-08-15,1219163.6303455858,1977491.9486522176,1407740.4404153253
2019-08-16,1239412.5946363288,2072949.3136486365,1434495.2579986567
2019-08-19,1257225.552052231,2162925.243178783,1456304.2642223025
2019-08-20,1248671.7800945886,2122152.3770524357,1448971.087945284
2019-08-21,1260665.0023506326,2181388.9244695804,1466013.14076722
2019-08-22,1258189.3590292763,2167666.1032726606,1462533.1870196424
2019-08-23,1220274.3145697175,1974114.8921677086,1414155.9976035971
2019-08-26,1236533.5688452765,2048621.6249037846,1433764.273300842
2019-08-27,1233411.4570826273,2033303.9996044324,1431563.5427744407
2019-08-28,1238138.3532957165,2054737.9923798577,1432846.654212095
2019-08-29,1256900.0860586367,2148231.619864875,1457770.1218344108
2019-08-30,1252763.8933315324,2140821.829601431,1454154.003033553
2019-09-03,1218812.654029536,2081439.6615892528,1403409.7785493815
2019-09-04,1269956.87359631,2170259.3295362676,1475771.6749905949
2019-09-05,1336652.99248346,2286170.219533063,1569395.559572372
2019-09-06,1334059.6789817812,2281110.8874745453,1561155.5511573022
2019-09-09,1321793.571150541,2258266.6511509214,1527958.394952704
2019-09-10,1311484.0248295264,2239205.9504573266,1503090.1681172953
2019-09-11,1345575.2701577134,2298167.1676345896,1548499.1353542989
2019-09-12,1362279.8490138163,2327286.6945254896,1573100.599327349
2019-09-13,1346542.8946899776,2298765.3787904107,1539360.0372920209
2019-09-16,1333465.3766657375,2276632.9273331603,1528689.522797686
2019-09-17,1346773.8978967739,2299630.9524263204,1544517.4526309497
2019-09-18,1348476.03406999,2302553.593749899,1547768.0075093166
2019-09-19,1353102.9413034485,2311009.271542021,1557539.432356444
2019-09-20,1315351.479529352,2244922.088477259,1501548.8715792242
2019-09-23,1320102.6323476569,2253638.1863594675,1514126.246534121
2019-09-24,1278601.6832142018,2182407.634990175,1467887.3503920024
2019-09-25,1315071.145030208,2246023.668391077,1520281.5525803904
2019-09-26,1308578.8110825922,2235791.733890243,1523630.9085188902
2019-09-27,1268552.7139059408,2165634.3264967245,1464182.3106370252
2019-09-30,1299203.654072022,2219183.847613209,1509334.3951176838
2019-10-01,1267798.240685803,2154943.323203177,1469152.0039617014
2019-10-02,1213733.2803641327,2038692.099409677,1384005.2503393127
2019-10-03,1236504.55026434,2102705.6969833486,1435490.4827744795
2019-10-04,1268665.7369860606,2195642.134932656,1506172.761193436
2019-10-07,1259950.3850226358,2169498.2643953613,1486708.9523472877
2019-10-08,1224104.7339351412,2064348.8609846816,1406986.3769261863
2019-10-09,1238037.356434259,2134090.682475982,1427895.124722488
2019-10-10,1246863.9544996019,2178659.622997704,1437722.0850027453
2019-10-11,1262268.7252852493,2258528.491833537,1457557.4263684342
2019-10-14,1261498.8204713853,2257137.1613536016,1456661.6611428878
2019-10-15,1275654.790672042,2332439.1842793413,1472743.85960154
2019-10-16,1270954.6334781786,2305535.3548145704,1462557.8373110422
2019-10-17,1274273.9526268041,2308537.935191082,1459700.459629552
2019-10-18,1256113.6278207856,2252559.2936155316,1445761.2944320175
2019-10-21,1274446.2551378035,2315245.8602754883,1461306.7896753633
2019-10-22,1257482.2711699728,2254294.3712849105,1441652.8691148486
2019-10-23,1261014.2665668551,2266562.1141177975,1442903.9167505272
2019-10-24,1279847.8749657692,2325525.6829646574,1463990.3057518953
2019-10-25,1296526.1786929,2382942.510618998,1481678.8342563587
2019-10-28,1317807.7512822533,2451910.8995122937,1500440.7691914348
2019-10-29,1303287.877180378,2406817.3242849847,1486860.6660041406
2019-10-30,1313480.4676851602,2441780.5354394764,1495973.2818640254
2019-10-31,1312404.6680037896,2433425.6732151294,1495081.2962385868
2019-11-01,1333752.531973856,2507596.0439049215,1512947.465948116
2019-11-04,1346016.4163800152,2545565.997499825,1520812.8137724297
2019-11-05,1345596.64817277,2540033.5727342176,1519025.0629214444
2019-11-06,1342504.0869376785,2536630.076579991,1518310.7185010717
2019-11-07,1352254.8915143593,2573871.4811394797,1530280.7120424472
2019-11-08,1361401.8344963675,2604646.4813368144,1538860.4042871334
2019-11-11,1358766.6779246232,2598647.4769727043,1539574.748707506
2019-11-12,1365081.674767165,2618404.180860305,1544756.5804552878
2019-11-13,1365501.2771431946,2627000.218085178,1548150.6613520847
2019-11-14,1365484.1204929485,2625964.4206615845,1546362.9105010994
2019-11-15,1381295.1567759411,2682373.042722602,1558873.3868578887
2019-11-18,1385505.914150831,2697017.0693732733,1563518.5153903645
2019-11-19,1388275.8356436025,2706375.4121144796,1566553.5342769206
2019-11-20,1375253.0737535025,2661945.2020988045,1557085.6360069034
2019-11-21,1368498.5092169216,2637838.668859856,1549224.0677826975
2019-11-22,1370194.0177061313,2640512.5276336265,1547258.6757266459
2019-11-25,1396812.1670334442,2730381.4249231815,1569769.973968651
2019-11-26,1401218.3471276383,2741823.0735444087,1571202.442409504
2019-11-27,1415857.1465380539,2788520.2106015813,1579955.9962591487
2019-11-29,1406042.953806499,2756940.9062715676,1575310.8677266734
2019-12-02,1379507.5095898462,2664507.0672241454,1552795.78988456
2019-12-03,1361602.6750996527,2602366.5999127636,1539038.0454921997
2019-12-04,1373178.3017858781,2639299.982130022,1545293.2836705942
2019-12-05,1378160.4894204356,2659342.6700934907,1551008.0390335745
2019-12-06,1402215.8092139657,2740245.800364248,1568163.6439228398
2019-12-09,1392269.206899571,2706124.9107215833,1559943.0136883934
2019-12-10,1391039.7042082995,2702339.5344984336,1561194.0613240723
2019-12-11,1402823.6251143706,2743404.6441375427,1571735.3660247023
2019-12-12,1423014.845121014,2818536.1800512075,1588535.6885038351
2019-12-13,1430954.3519228715,2849598.4738588706,1599076.9932044654
2019-12-16,1453041.8127771888,2921762.224207914,1613371.440812132
2019-12-17,1452757.0396699817,2915417.8922026046,1609618.2979050954
2019-12-18,1453964.5126171422,2917874.7180098672,1609440.6567000288
2019-12-19,1470086.1548673008,2969863.760957377,1621055.3678312716
2019-12-20,1481298.0696399533,3012044.5471988996,1630466.572099672
2019-12-23,1487439.5167465226,3034114.1482817205,1635126.8190325787
2019-12-24,1488327.0197380423,3036736.849037111,1635667.3018479927
2019-12-26,1508765.592422131,3100482.5647710524,1647856.5121956198
2019-12-27,1506912.7506998596,3098518.7719344883,1647675.0913904456
2019-12-30,1490272.625204985,3041470.4653647533,1638176.9563195661
2019-12-31,1496075.3228129772,3062615.758564894,1643373.9064677795
2020-01-02,1537147.1216032,3203061.8156892373,1674207.8841471414
2020-01-03,1513573.9476182705,3114519.33965975,1655385.4756103405
2020-01-06,1526195.9790199085,3153607.393395707,1659327.598522767
2020-01-07,1523919.484126019,3140611.252564527,1658613.2541023942
2020-01-08,1543741.5066099649,3215244.503839872,1676358.4766084747
2020-01-09,1566115.7785878857,3300322.771395502,1695362.3059504493
2020-01-10,1559078.1707512368,3273344.370643073,1691420.1830380228
2020-01-13,1587530.6800053054,3379649.747995544,1712570.8252412232
2020-01-14,1577901.4686776455,3338807.8185828403,1704505.1586111963
2020-01-15,1580007.2830666564,3351980.6691128877,1706478.1098674636
2020-01-16,1606400.245261395,3455172.6966658533,1729424.0621218649
2020-01-17,1619878.0988131433,3507498.9612013195,1741076.5692541855
2020-01-21,1618350.1966067783,3497016.869253884,1740358.445233705
2020-01-22,1624167.947437286,3519666.541216277,1746632.5814126385
2020-01-23,1632540.8038229165,3550451.3672290873,1754879.6688478393
2020-01-24,1610530.4759106033,3469042.0301403766,1746632.5814126385
2020-01-27,1555025.8406322123,3259471.1871997965,1705041.8618265027
2020-01-28,1594667.9938283083,3404569.1887187827,1737671.1495570652
2020-01-29,1597590.134384307,3414501.2737217955,1742153.755284906
2020-01-30,1610072.7964487057,3470618.023669813,1757211.6821143467
2020-01-31,1558630.1504597054,3253338.6637703455,1708987.764339037
2020-02-03,1593565.0026623523,3368943.498214769,1731574.654583198
2020-02-04,1652969.6826588125,3590244.029499446,1776929.8558766942
2020-02-05,1668974.9205270093,3663141.499805414,1787327.535773228
2020-02-06,1690284.477740987,3738941.650325155,1803640.2898384552
2020-02-07,1674534.7038742597,3668584.535375368,1787149.8945681618
2020-02-10,1715079.8996799914,3788723.653520881,1811350.6740583496
2020-02-11,1716945.568835685,3783690.2123671295,1805254.1790844824
2020-02-12,1751309.030480512,3884865.9807399055,1824794.7116417636
2020-02-13,1745671.4898249833,3865999.939322554,1819956.8235037904
2020-02-14,1754688.421883746,3897287.2716575647,1827844.8489287512
2020-02-18,1748775.4311121753,3875222.095758545,1821030.2299344037
2020-02-19,1782376.82986592,3976188.7249710937,1842721.354953018
2020-02-20,1750993.103864775,3880836.595625055,1823539.8844059769
2020-02-21,1683850.1643847823,3673862.630323937,1782667.2888403216
2020-02-24,1538564.1320173293,3255424.0281559955,1708987.7643390372
2020-02-25,1435184.3051752134,2967195.2368962914,1654308.28957962
2020-02-26,1438921.7803888987,2979821.3595145834,1661837.2529943404
2020-02-27,1329333.0639590207,2536221.6202909234,1572204.0364380686
2020-02-28,1331824.0118501633,2563653.4031323213,1584215.6055806295
2020-03-02,1400505.6806492542,2934694.550048505,1675821.773393168
2020-03-03,1353887.3076759258,2642615.1726728315,1612180.8667781774
2020-03-04,1411082.3488449024,2976854.094275561,1681377.785551621
2020-03-05,1366491.1374894308,2694101.5693405513,1628315.9796383383
2020-03-06,1341437.6561472088,2546603.1852461887,1593895.1614566827
2020-03-09,1241909.7263268323,1988972.1503282348,1472887.4844056354
2020-03-10,1314129.3242703038,2319932.819298135,1571126.8504073478
2020-03-11,1253256.456798531,2002393.3509009285,1496910.6226907568
2020-03-12,1134271.8923145186,1432183.8505556798,1350802.6213238675
2020-03-13,1244076.1198317194,1859936.3085795206,1509281.2538435583
2020-03-16,1126749.1314177248,1210929.37962175,1300787.173097465
2020-03-17,1183677.6391738257,1375939.6978085432,1389346.9832231237
2020-03-18,1154788.5981828743,1223497.0865173528,1336999.521730214
2020-03-19,1158732.6197390293,1225447.7893948741,1341841.1894682946
2020-03-20,1123746.7011728538,1074356.7027335558,1280350.8753146373
2020-03-23,1120453.4536707918,1042334.1138342102,1268656.7925811308
2020-03-24,1190943.9213517068,1313290.3310240093,1398584.3258865657
2020-03-25,1187226.2342030648,1312099.2434684911,1396781.4566351492
2020-03-26,1236045.9556542942,1541461.5874092497,1483281.3847020613
2020-03-27,1200166.8357411313,1372605.756488977,1416246.3971902742
2020-03-30,1234110.4776681056,1520179.6169283222,1475892.2664913295
2020-03-31,1221854.6266315393,1456900.1878523626,1448320.0837049915
2020-04-01,1181899.7580241365,1263517.9472801816,1379300.806136614
2020-04-02,1200385.2481207936,1345178.6189802263,1411559.693056613
2020-04-03,1187566.8217660743,1286636.2157571558,1389755.1800347648
2020-04-06,1254374.1530964975,1573192.828663751,1508332.5742165023
2020-04-07,1250051.3549139095,1559570.3917510405,1494816.7242310403
2020-04-08,1272056.701933119,1682585.2256142767,1535001.432577078
2020-04-09,1289300.9448234653,1707093.570847136,1536724.8483076815
2020-04-13,1292213.1142250525,1720251.2678807704,1540152.2089262742
2020-04-14,1342814.4433419646,1921130.2796619455,1604723.5316622197
2020-04-15,1318842.4793262067,1821106.5059396313,1569734.9462743963
2020-04-16,1335292.1835118535,1886799.7949350285,1588850.2367884705
2020-04-17,1356007.1980330674,1972316.5163697912,1609955.3635998734
2020-04-20,1335804.2008900193,1885632.7303432247,1584163.150909401
2020-04-21,1286407.5236208197,1678497.6978202858,1517787.3568543952
2020-04-22,1326109.4905039202,1830641.860656385,1576226.503472526
2020-04-23,1321722.268159205,1812762.6605664608,1565403.4585169028
2020-04-24,1344524.294696033,1904977.4906660444,1598591.3555444053
2020-04-27,1357871.3817411684,1960765.0269201368,1612300.798018778
2020-04-28,1340168.0724153246,1885163.5023675153,1590836.290127059
2020-04-29,1387069.2704661912,2078350.8892247896,1656130.157982376
2020-04-30,1381157.3005763232,2056722.7792271157,1648734.4736453455
2020-05-01,1343221.2329670745,1882224.8965678844,1603460.0234430027
2020-05-04,1356503.9672414188,1936458.695626428,1624746.7322739337
2020-05-05,1372340.955452468,2006129.9578664075,1647111.584345813
2020-05-06,1376942.693727526,2024517.5238007554,1659916.899681285
2020-05-07,1395459.5631576767,2108309.6065839035,1684808.7681915974
2020-05-08,1416109.5615318269,2199634.7590953736,1709519.0546823812
2020-05-11,1424351.042945547,2237109.5696000764,1720879.2797791087
2020-05-12,1395052.9752636093,2100249.425303847,1685349.7312914412
2020-05-13,1373293.59775205,2002626.670259682,1656307.957043164
2020-05-14,1389806.256988248,2074841.2679418065,1677413.083854567
2020-05-15,1397410.2320798426,2103783.976539299,1685890.694391286
2020-05-18,1430738.8153409534,2256403.270471463,1727193.0379164517
2020-05-19,1423660.3238182287,2223001.6230653413,1720879.2797791094
2020-05-20,1452012.607926092,2352954.3385515027,1758576.463624894
2020-05-21,1436044.955947421,2279723.192171966,1734047.7591536378
2020-05-22,1440525.3992792694,2298499.533138725,1740361.5172909799
2020-05-26,1443111.5174628482,2317486.6253511026,1738557.0459719193
2020-05-27,1454668.373637305,2367329.1042329394,1748475.9637886428
2020-05-28,1452214.1611306393,2352783.30912269,1745048.6031700494
2020-05-29,1468511.1122251037,2426224.8495062157,1767054.0741616127
2020-06-01,1471527.9358811798,2448319.5257735676,1766513.1110617684
2020-06-02,1483456.2646803018,2507065.140390018,1783108.95105489
2020-06-03,1495343.2042820966,2566754.09174221,1796996.1925900502
2020-06-04,1485911.0219708835,2518824.2039545015,1782204.8239159894
2020-06-05,1521186.2834881786,2695359.0761879217,1829102.1634178648
2020-06-08,1533201.9297386908,2761644.5128416354,1838298.5361152159
2020-06-09,1536899.0555214246,2780692.229309138,1846957.7286714627
2020-06-10,1550895.7722312673,2857656.5033259722,1877800.1912800611
2020-06-11,1466316.8028823184,2392218.7472644434,1770122.0536998904
2020-06-12,1482200.7420041978,2462477.015417258,1793027.8688716136
2020-06-15,1497772.2294121066,2539763.975311621,1810342.4710253673
2020-06-16,1526593.8119768347,2690232.4214692498,1848939.9990513118
2020-06-17,1526642.654179317,2689978.517028737,1848580.6179709958
2020-06-18,1530872.4472369847,2713232.497499197,1856876.6464881864
2020-06-19,1524616.021178986,2680139.6257460015,1844071.3311527143
2020-06-22,1544587.4411910824,2783491.5905241566,1878814.024222427
2020-06-23,1555456.0568134047,2843423.699773105,1892379.714264673
2020-06-24,1520334.284622553,2654740.6306061335,1849696.5907993459
2020-06-25,1537131.1790066445,2739206.613529418,1873389.2613890246
2020-06-26,1503026.699293541,2557189.733207075,1836494.064796156
2020-06-29,1520872.6535480614,2641142.338673288,1856570.2268302331
2020-06-30,1547115.3786037043,2782300.4834121773,1889848.9148674998
2020-07-01,1557543.1973036288,2838444.0841128156,1892924.4603232571
2020-07-02,1567055.3243612691,2891804.8662943877,1903955.5680095898
2020-07-06,1597827.1017284077,3065241.3884638604,1937234.2560468568
2020-07-07,1583330.6072225452,2986577.2578748474,1916976.5119932517
2020-07-08,1603841.6281373862,3096846.513676837,1948265.36373319
2020-07-09,1604605.7307275,3131961.151250002,1955320.581783605
2020-07-10,1620668.5173874525,3180545.1380157303,1954779.6186837605
2020-07-13,1585229.0472598486,3011277.7383731008,1914264.1305765505
2020-07-14,1611605.4856590843,3096959.5693334173,1936330.1289079562
2020-07-15,1627029.4898585305,3143442.274076011,1946820.2734944448
2020-07-16,1611313.6805279376,3067616.7878327444,1922764.43886571
2020-07-17,1618104.6868791315,3091511.2696056142,1932168.8742937706
2020-07-20,1660945.6513462723,3300471.5107940133,1981547.8347291965
2020-07-21,1651125.0215395773,3228886.934746242,1961649.4717559074
2020-07-22,1665341.740498514,3284034.582089265,1977386.5801150105
2020-07-23,1618281.647327054,3061176.4460823825,1926021.5663409955
2020-07-24,1596581.621823272,2970378.448489784,1902688.276831633
2020-07-27,1625439.213111072,3097454.6610306827,1932713.6203523548
2020-07-28,1603378.5433403868,3000900.2403182276,1910102.8759623643
2020-07-29,1633487.2247639215,3111599.4208786683,1937775.2191467003
2020-07-30,1635347.4962717441,3141456.14853822,1948628.5277722452
2020-07-31,1671477.631135365,3313673.87536023,1997281.160129559
2020-08-03,1731994.2770584102,3462014.8745641224,2138451.8231642456
2020-08-04,1741095.4442592845,3500848.9591343785,2143934.6072616274
2020-08-05,1753387.495316201,3537346.5443965243,2151872.1923139296
2020-08-06,1780490.6195860403,3665676.235760768,2182112.4939325093
2020-08-07,1764025.3508915068,3560720.3296257826,2149603.181447385
2020-08-10,1764013.248528786,3536326.6522730943,2143555.1211236687
2020-08-11,1728649.6949615842,3364284.135653534,2105001.701295432
2020-08-12,1777518.8702883641,3583059.682372207,2152816.9546782225
2020-08-13,1777383.2986800228,3590129.8758345246,2153761.717042515
2020-08-14,1775727.6760390825,3582474.274832343,2152251.6784518883
2020-08-17,1791878.8950761694,3666294.6743123275,2166612.856985261
2020-08-18,1803593.5041436895,3732238.981869449,2174740.1851065424
2020-08-19,1792436.2008166239,3681901.5264928737,2172095.641082643
2020-08-20,1814697.60302936,3805757.9229963375,2201011.6941989716
2020-08-21,1832787.1975813792,3895929.723943618,2228979.031970403
2020-08-24,1858057.088232466,3993383.114795751,2248257.7183748237
2020-08-25,1872004.1769184936,4062830.9867956294,2259598.8197269426
2020-08-26,1915661.4874523808,4288413.735622943,2305524.548381147
2020-08-27,1917593.1126266175,4281849.10850638,2307414.0731097325
2020-08-28,1937678.655830753,4365923.197021192,2327633.5688978424
2020-08-31,1939092.2761042896,4412901.007447749,2335005.87772381
