date,portfolio,strat_only,gld_only,tecl_bh
2017-03-30,596592.7568339517,1050448.2473148818,134808.83022303155,2016650.1813386187
2017-03-31,595069.4747779873,1045605.1768376023,135093.30905780624,2007352.4563138906
2017-04-03,594815.5297116158,1042496.6812475753,135810.19572143847,2001384.7675568843
2017-04-04,595745.0886227172,1043733.2098800722,136117.43286299513,2003758.6547972402
2017-04-05,592095.4717395651,1033892.5028464512,136117.43286299513,1984866.4688427397
2017-04-06,590519.0649608702,1031711.4037307969,135616.75011379167,1980679.1955160005
2017-04-07,590663.5335871801,1030784.0072564243,135935.36640873933,1978898.7800857334
2017-04-10,588574.3986174177,1025150.9323750496,135935.36640873933,1968084.4048796669
2017-04-11,587248.2123408788,1013438.2583838986,137903.9599453802,1945598.417408516
2017-04-12,584759.7677960581,1002824.7209549671,138848.42967683217,1925222.5519287928
2017-04-13,581427.6053929258,991112.0469638162,139508.42057350947,1902736.5644576424
2017-04-17,590238.9708964727,1016563.9279827102,139098.7710514339,1951599.0768216387
2017-04-18,590843.0445034414,1015464.7914204907,139758.76194811118,1949488.954830211
2017-04-19,587960.853655285,1012819.9940676502,138518.4342284935,1944411.4737883382
2017-04-20,598094.3605690089,1039061.8794906395,138780.1547564862,1994790.6363336735
2017-04-21,597080.6999896084,1034682.5072505464,139178.4251251708,1986383.1190240788
2017-04-24,609014.8370958851,1070765.0997071564,138233.95539371882,2055654.467523914
2017-04-25,613295.9525615557,1088093.6745708974,136834.3195266273,2088921.8595450157
2017-04-26,613051.2427444109,1084658.8728139615,137505.6895766956,2082327.728321804
2017-04-27,617826.7066272523,1099651.782482986,136993.62767410115,2111111.1111111217
2017-04-28,620514.9927430018,1105113.117276514,137426.03550295866,2121595.7797560277
2017-05-01,627576.9656141438,1129328.469662911,136174.32862995003,2168084.404879668
2017-05-02,630089.8046456927,1136198.0731767823,136151.57032316804,2181272.6673260904
2017-05-03,624571.7290461949,1129173.9035838488,134251.2517068731,2167787.668974623
2017-05-04,622145.6675706662,1128229.3331006914,132897.13245334555,2165974.2828882397
2017-05-05,627395.5753695215,1141350.275812186,133147.47382794728,2191163.8641609075
2017-05-08,632152.1491287462,1155398.6149980533,132851.6158397816,2218133.8608638416
2017-05-09,632383.3237586664,1159314.28900096,132055.07510241246,2225651.170458303
2017-05-10,637404.0078083725,1172898.9299496412,132043.69594902146,2251730.959446104
2017-05-11,636760.5639963999,1169000.429955519,132567.1370050069,2244246.620507759
2017-05-12,640864.7918468189,1178514.830822231,132942.64906690948,2262512.363996054
2017-05-15,647545.551868109,1195070.5752906615,133295.40282203013,2294296.076491933
2017-05-16,654982.8133943806,1212725.4563213114,133875.7396449705,2328189.9109792393
2017-05-17,621531.6185807134,1112463.5930363564,136310.87847064188,2135707.2205736996
2017-05-18,628452.5984335768,1135734.3749395963,135195.72143832507,2180382.4596109567
2017-05-19,635908.3891604648,1153062.9498033372,135867.09148839334,2213649.851632058
2017-05-22,647436.4149023409,1181795.066500105,136436.04915794273,2268809.759314222
2017-05-23,647448.2822574852,1185401.6083448876,135571.23350022765,2275733.5970985936
2017-05-24,653185.2263344488,1198659.9431266596,136106.05370960408,2301186.9436201896
2017-05-25,663792.6668144667,1227872.9320693985,135958.12471552123,2357270.029673603
2017-05-26,665234.0174134049,1226773.7955071789,137164.31497496596,2355159.907682175
2017-05-30,669638.1070464578,1240530.1765437066,136709.14883932643,2381569.4032311365
2017-05-31,667691.9938500548,1233025.134704802,137255.34820209385,2367161.226508419
2017-06-01,670936.4358720367,1241303.0069390172,137369.1397360037,2383053.0827563587
2017-06-02,685176.5603142605,1275513.6324380974,138381.88438780163,2448730.6297395444
2017-06-05,687061.0091264221,1280030.396748468,138518.43422849348,2457401.9122980675
2017-06-06,687081.3524248889,1273641.6654805676,140077.37824305877,2445136.828222894
2017-06-07,689476.1397500371,1283156.0663472796,139337.73327264457,2463402.571711189
2017-06-08,692023.283420788,1293786.7777849957,138427.40100136556,2483811.407847028
2017-06-09,653654.6046846609,1195551.447536633,137164.31497496594,2295219.254863183
2017-06-12,645404.4606531482,1174152.632590923,136959.49021392816,2254137.817342576
2017-06-13,654881.131672495,1199140.8153726307,137096.04005462,2302110.121991439
2017-06-14,647704.5048286736,1182894.2030623243,136345.0159308148,2270919.881305649
2017-06-15,640749.6464901189,1166493.0246729562,135776.05826126543,2239432.904714815
2017-06-16,637599.8760653498,1157906.0202806168,135798.8165680474,2222947.5766567863
2017-06-19,655649.1332877211,1210853.4893637816,134763.31360946753,2324596.1094625895
2017-06-20,645130.4275663939,1183667.033457635,134478.83477469283,2272403.5608308716
2017-06-21,652328.4773167328,1201476.480567347,134865.7259899864,2306594.1312232227
2017-06-22,653605.8157112044,1203039.315366753,135320.8921256259,2309594.460929784
2017-06-23,662081.2754084249,1223493.5598293054,135901.22894856628,2348862.5123640075
2017-06-26,653151.2762963474,1204447.5840870966,134683.6595357306,2312298.0547313006
2017-06-27,632331.5106182881,1146193.346289466,135195.72143832507,2200461.5891856356
2017-06-28,648010.5181070595,1188046.405697728,135298.13381884395,2280811.078140466
2017-06-29,623712.5966722979,1125258.2295809423,134638.14292216668,2160270.3593801623
2017-06-30,622265.7480321476,1122767.9983071638,134296.76832043706,2155489.614243334
2017-07-03,609746.492673029,1098088.9476835802,132100.59171597642,2108110.7814045604
2017-07-05,621868.0975855794,1129483.035741973,132589.8953117889,2168381.140784712
2017-07-06,611120.7089794187,1099960.91464111,132532.99954483396,2111704.58292121
2017-07-07,621900.6681907072,1135888.9410186582,131178.8802913064,2180679.1955160014
2017-07-10,631268.9799276706,1160877.123800366,131395.08420573518,2228651.5001648637
2017-07-11,635263.9163771893,1171181.5290711732,131565.7715066,2248433.893834498
2017-07-12,651687.8068989266,1214597.4232788414,132032.3167956305,2331783.7124958895
2017-07-13,653669.6411601144,1221157.8946345889,131793.35457441976,2344378.5031322236
2017-07-14,666517.8257261263,1251916.5443679485,132874.3741465636,2403428.9482360817
2017-07-17,668546.1210187105,1254887.6478876981,133466.090122895,2409132.8717441596
2017-07-18,675861.6795976774,1270979.6941189421,134399.18070095597,2440026.3765249047
2017-07-19,682234.52561475,1288789.1412286542,134365.043240783,2474216.946917256
2017-07-20,686359.4209510905,1299402.6786575855,134547.10969503882,2494592.812396979
2017-07-21,685525.7052748788,1291897.636818681,135707.7833409196,2480184.6356742624
2017-07-24,689907.0845411393,1303782.0508976786,135764.67910787454,2503000.3297065734
2017-07-25,686313.9656794309,1295813.3108215877,135320.892125626,2487701.945268723
2017-07-26,693093.46323168,1309707.0839283927,136413.29085116083,2514375.206066613
2017-07-27,687293.4447625478,1294095.9099431196,136310.87847064194,2484404.879657117
2017-07-28,687032.5566342764,1288789.141228654,137335.00227583083,2474216.946917256
2017-07-31,681787.2261398388,1273950.7976386917,137403.2771961768,2445730.300032983
2017-08-01,687237.962657358,1289561.9716239648,137289.4856622669,2475700.626442479
2017-08-02,691681.51004944,1303146.612572646,137005.0068274922,2501780.4154302804
2017-08-03,687239.2387199013,1289871.1037820892,137221.210741921,2476294.098252568
2017-08-04,689348.1740349091,1300501.8152198053,136151.57032316813,2496702.934388407
2017-08-07,696752.3347194745,1321728.8900776685,135992.2621756943,2537454.6653478537
2017-08-08,695089.8525658494,1315340.1588097678,136390.53254437886,2525189.5812726803
2017-08-09,698201.7278593172,1316576.6874422648,138040.5097860721,2527563.468513036
2017-08-10,671670.9784043689,1238486.46949833,139064.63359126096,2377645.8951533255
2017-08-11,681756.2373051695,1263474.6522800378,139724.62448793827,2425618.1998021887
2017-08-14,701244.6869857822,1321900.630165515,138734.63814292234,2537784.3719090135
2017-08-15,703006.4981303574,1331569.5971112894,137664.99772416946,2556346.851302354
2017-08-16,707630.355648837,1339847.4693455047,138677.74237596738,2572238.7075502933
2017-08-17,680646.8613557805,1261928.9914894167,139383.2498862086,2422650.8407517434
2017-08-18,678605.3490733078,1257240.4870911993,139167.04597177985,2413649.8516320596
2017-08-21,679395.1912483184,1257085.9210121373,139690.4870277653,2413353.1157270153
2017-08-22,697773.4762917298,1310806.2204906128,139064.63359126096,2516485.328058041
2017-08-23,696251.2235458224,1304245.7491348654,139588.0746472464,2503890.5374217075
2017-08-24,693184.7769085731,1297685.2777791182,139155.66681838888,2491295.746785374
2017-08-25,693280.5834198087,1295658.744742526,139667.72872098332,2487405.209363679
2017-08-28,700981.220116983,1307062.2865755528,141886.66363222591,2509297.7250247407
2017-08-29,705722.7278664743,1321574.3239986065,141579.42649066928,2537157.929442809
2017-08-30,715028.1714257947,1347661.6433425338,141511.15157032336,2587240.3560830997
2017-08-31,726842.7328865926,1372958.958282366,143172.50796540754,2635806.1325420514
2017-09-01,726664.0665512033,1371241.557403898,143445.6076467913,2632509.066930446
2017-09-05,715712.2776816977,1333767.870235729,145038.68912152955,2560567.09528521
2017-09-06,715527.7450237641,1336567.2336676314,144299.04415111538,2565941.312232127
2017-09-07,722355.3740138591,1348760.7799047534,145801.0923987257,2589350.4780745273
2017-09-08,710166.0403608581,1315803.8570469546,145619.0259444699,2526079.788987814
2017-09-11,726568.3220605174,1370314.1609295253,143593.5366408741,2630728.6515001785
2017-09-12,731420.1913942256,1381872.268841614,144014.56531634068,2652917.9030662845
2017-09-13,726909.1855644997,1374212.6609236472,142933.54574419683,2638212.9904385232
2017-09-14,723072.9238038594,1360782.5860540285,143559.39918070112,2612429.9373557665
2017-09-15,727667.1217810954,1376720.0662062105,142842.51251706888,2643026.7062314674
2017-09-18,726191.9326927473,1378592.0331637408,141511.15157032333,2646620.507748118
2017-09-19,734895.5005787144,1401381.9428210098,141807.00955848902,2690372.5684141256
2017-09-20,726350.2396531608,1382799.6653159873,140669.09421939024,2654698.3184965523
2017-09-21,716167.2601473097,1359374.3173336855,139599.45380063742,2609726.343554251
2017-09-22,718436.4519216545,1362809.1190906211,140236.6863905327,2616320.474777462
2017-09-25,703166.5463074376,1313931.890089425,141704.59717797014,2522485.987471164
2017-09-26,704497.8240621455,1324699.9935974188,140122.89485662285,2543158.588855932
2017-09-27,716795.8134878055,1364681.0860481511,138802.91306326826,2619914.276294112
2017-09-28,719983.224553524,1372340.693966118,139064.63359126096,2634619.1889218735
2017-09-29,728463.9735104265,1399046.2776262937,138347.74692762876,2685888.559182342
2017-10-02,728722.9475448832,1403889.348103573,137426.03550295872,2695186.28420707
2017-10-03,732645.0465711304,1415138.323857538,137494.31042330465,2716782.0639630877
2017-10-04,731676.8951781094,1410140.6873011964,137881.20163859823,2707187.603033315
2017-10-05,743793.7199307594,1450121.7797519285,137141.55666818403,2783943.290471495
2017-10-06,747842.5881618524,1458554.2180652062,137790.1684114703,2800131.8826244795
2017-10-09,753270.9814126438,1468446.447125181,138916.70459717812,2819122.9805473275
2017-10-10,755088.2993323242,1471829.7268557628,139280.8375056897,2825618.199802191
2017-10-11,761497.8171477666,1488385.471324193,139724.62448793824,2857401.91229807
2017-10-12,758284.4674587687,1478235.632132448,139838.4160218481,2837916.2545334804
2017-10-13,766935.3577602577,1498054.4382699672,140896.67728720992,2875964.3916914095
2017-10-16,770517.5298465634,1513991.918422149,139929.449248976,2906561.1605671104
2017-10-17,768111.9431978345,1512119.9514646193,138973.60036413302,2902967.3590504606
2017-10-18,771144.4604406933,1523987.1915348321,138450.1593081476,2925750.082426655
2017-10-19,767977.2859081057,1510093.4184280268,139269.4583522987,2899076.821628765
2017-10-20,775815.5779449482,1538207.2708085463,138381.8843878017,2953049.7856907505
2017-10-23,769889.263023912,1519453.253215677,138598.08830223046,2917045.8292120164
2017-10-24,772744.2103514655,1530856.795048704,138063.26809285404,2938938.3448730786
2017-10-25,765833.0699870326,1510247.984507089,138086.026399636,2899373.55753381
2017-10-26,768737.524166096,1525240.894176114,136925.35275375526,2928156.940323128
2017-10-27,810514.2634896359,1645493.3036864353,137573.96449704157,3159017.474447759
2017-10-30,816846.63048558,1662821.878550176,137835.68502503427,3192284.86646886
2017-10-31,822515.636953913,1682503.2926174179,137312.24396904884,3230069.238377861
2017-11-01,822917.5709869494,1680940.457818012,137812.9267182523,3227068.9086713
2017-11-02,824303.3634185068,1684546.9996627946,137903.9599453802,3233992.7464556717
2017-11-03,836061.8415766314,1722965.2573141214,137255.34820209388,3307748.1041872906
2017-11-06,841499.3821891224,1732634.2242598953,138427.40100136562,3326310.58358063
2017-11-07,841891.2921646354,1736549.8982628023,137926.71825216213,3333827.893175091
2017-11-08,852368.1536326738,1764972.882801446,138404.6426945836,3388394.329047166
2017-11-09,839934.5452852063,1724991.7903507138,138973.600364133,3311638.641608985
2017-11-10,836715.908626572,1721711.55467284,137835.6850250342,3305341.2462908183
2017-11-13,836673.0517679142,1720457.8520315585,138040.509786072,3302934.388394346
2017-11-14,833301.3381649669,1708899.7441194698,138324.9886208467,3280745.13682824
2017-11-15,819917.9980790624,1670172.354310019,138154.30131998187,3206396.307286531
2017-11-16,842686.5761481051,1737717.7308601611,138142.9221665909,3336069.8977909833
2017-11-17,835890.3449777344,1708436.045882284,139804.2785616751,3279854.929113107
2017-11-20,838411.3963121831,1725610.0546669627,138040.509786072,3312825.585229163
2017-11-21,856564.8887901478,1778162.5215480798,138268.09285389178,3413715.7929442963
2017-11-22,856745.686654154,1771687.920236256,139542.55803368238,3401285.8555885428
2017-11-24,865101.4197793244,1798393.5038964315,139189.80427856176,3452555.2258490114
2017-11-27,866387.0853470161,1799011.7682126798,139770.14110150214,3453742.1694691894
2017-11-28,871299.1294855399,1813695.5457235805,139747.38279472018,3481932.0804484184
2017-11-29,829835.9112259838,1695624.2353289132,138871.18798361413,3255258.8196505276
2017-11-30,842342.7330491818,1738576.431299395,137801.54756486128,3337718.430596786
2017-12-01,834894.4380828871,1713433.6824386253,138359.12608101967,3289449.3900428787
2017-12-04,805728.3137430236,1629555.8235342538,137892.58079198917,3128420.7055720566
2017-12-05,804282.9346355139,1630654.9600964729,136913.9736003642,3130530.8275634837
2017-12-06,814138.6733885836,1661430.7838386174,136629.4947655895,3189614.2433234574
2017-12-07,821075.5024464682,1691880.3014138532,134831.58852981345,3248071.2166172266
2017-12-08,829537.5049161788,1717023.050274623,134820.20937642248,3296340.257171134
2017-12-11,842666.0685003608,1758876.1096828855,134285.38916704603,3376689.7461259644
2017-12-12,842017.2326531376,1756076.7462509826,134444.69731451987,3371315.5291790473
2017-12-13,845434.5581333984,1759820.6801660426,135605.37096040059,3378503.1322123474
2017-12-14,842343.3654925443,1752161.072248076,135332.2712790169,3363798.2195845866
2017-12-15,863528.6658183006,1813386.413565456,135616.75011379158,3481338.608638328
2017-12-18,880445.4017188542,1860082.5434509977,136242.60355029593,3570985.8226178866
2017-12-19,868832.1124201596,1825099.0875566069,136345.01593081478,3503824.5961094787
2017-12-20,869507.9174224369,1825099.0875566069,136709.1488393264,3503824.5961094787
2017-12-21,866071.5532415765,1813850.1118026422,136902.5944469732,3482228.8163534617
2017-12-22,865553.6046410708,1808371.6030003298,137619.4811106054,3471711.1770524397
2017-12-26,855068.5282740751,1772100.096447088,138563.95084205738,3402077.1513353274
2017-12-27,858097.0390089,1778196.869565649,139087.3918980428,3413781.734256528
2017-12-28,861567.7529175198,1784602.774842334,139792.89940828402,3426079.788987817
2017-12-29,852763.4588576439,1753500.6449332808,140703.23167956303,3366369.930761638
2018-01-02,877927.147772633,1818693.1822799216,142410.1046882112,3491526.5413781903
2018-01-03,891143.7037640573,1863397.1271464406,142034.5926263086,3577349.1592482864
2018-01-04,902770.3794277816,1895443.8275386512,142762.85844333182,3638872.4035608484
2018-01-05,921484.0884818453,1956102.426566137,142614.92944924897,3755324.760962762
2018-01-08,928003.8098632987,1977037.5432746601,142592.171142467,3795515.9907682342
2018-01-09,921234.173753703,1960000.9265602587,141932.1802457897,3762809.099901106
2018-01-10,915132.4872480757,1938207.1094125013,142273.55484751932,3720969.3372898307
2018-01-11,925041.273488706,1966578.571924791,142740.1001365498,3775436.861193557
2018-01-12,938284.3101117141,1996890.6974297492,144469.73145197993,3833630.0692383973
2018-01-16,931589.8307709266,1973911.873675849,144708.6936731907,3789515.3313551135
2018-01-17,956974.3941366113,2062873.2391804855,143536.64087391892,3960303.330036288
2018-01-18,959574.0317549706,2073349.3845391397,143218.0245789713,3980415.430267083
2018-01-19,963449.328804338,2081318.1246152308,143855.25716886658,3995713.814704934
2018-01-22,983046.9277554802,2141976.723642717,144116.9776968593,4112166.1721068476
2018-01-23,995430.4125500219,2176513.6553087058,144833.8643604915,4178470.161556238
2018-01-24,983344.7707044717,2125867.5034026876,146597.6331360946,4081239.6966699855
2018-01-25,976819.9099275942,2111801.990208036,145619.02594446964,4054236.729310936
2018-01-26,1006789.5089667304,2206533.822664324,145732.81747837953,4236102.868447105
2018-01-29,987217.4614568802,2149790.8976397454,144913.5184342284,4127167.8206396536
2018-01-30,966785.6842892821,2088977.7325331976,144287.6649977241,4010418.7273326963
2018-01-31,984618.4305248611,2139160.186202029,145254.89303595806,4106758.984503815
2018-02-01,986533.3823495116,2141976.7236427166,145732.81747837953,4112166.1721068486
2018-02-02,922270.660981405,1950314.7856057002,143821.11970869362,3744213.6498516533
2018-02-05,848056.4020076484,1711286.9313405398,144185.25261720517,3285328.058028373
2018-02-06,860215.8004610315,1760446.652810216,142671.8252162038,3565051.104517
2018-02-07,851686.8102943808,1737881.1529977496,142000.45516613554,3422485.98747117
2018-02-08,829562.1781749164,1665882.3046538979,142216.65908056428,3046455.6544675413
2018-02-09,841859.2370731868,1706716.777224754,141977.69685935354,3212100.2307946105
2018-02-12,852942.7962686941,1737345.5425790842,142660.4460628128,3388888.888888907
2018-02-13,856034.1478981327,1741642.0696331605,143468.36595357294,3411671.612265102
2018-02-14,871345.3180269138,1773615.682886531,145914.88393263528,3601945.268710866
2018-02-15,882334.1947370216,1807463.9326052302,146085.5712335001,3801846.3567425194
2018-02-16,880459.0421042792,1804774.2368071498,145607.64679107862,3778140.4549950743
2018-02-20,876742.015902359,1806386.8899155224,143650.43240782875,3801219.9142763144
2018-02-21,871693.7452205792,1794836.3347999565,142990.44151115144,3721397.9558193414
2018-02-22,873939.1672038189,1796984.5983269946,143718.70732817464,3731322.1233102744
2018-02-23,885346.9819751084,1834593.764681105,143536.64087391883,3960006.5941312443
2018-02-26,895128.4860172475,1863342.07171773,143889.39462903948,4148170.128585581
2018-02-27,885987.2290318538,1844537.4885406748,142387.34638142906,4031421.0352786235
2018-02-28,872054.9101471507,1801151.8693357566,142239.41738734624,3936597.428288844
2018-03-01,843790.8989219816,1713264.311099368,141920.8010923986,3744510.385756697
2018-03-02,860601.5939410273,1761597.9425084633,142683.20436959475,3850148.367952543
2018-03-05,876458.6753964913,1813778.351698245,142444.24214838402,3964193.8674579835
2018-03-06,883692.4825930479,1826269.0654331793,143980.42785616734,3991493.570722078
2018-03-07,891269.8460091134,1856756.665020502,143058.71643149733,4058127.266732629
2018-03-08,897600.1739731329,1879279.1717913446,142717.34182976768,4107352.4563139025
2018-03-09,931156.1077067242,1985284.2991046135,142853.89167045956,4339037.256841434
2018-03-12,937101.20483672,2004231.5653498766,142853.89167045956,4380448.400923201
2018-03-13,916664.8903640916,1937222.204950625,143126.99135184326,4233992.746455677
2018-03-14,914660.327788509,1931459.5809811263,143035.95812471534,4221397.955819343
2018-03-15,913727.9999713154,1934748.1988485367,142125.62585343633,4228585.558852643
2018-03-16,910194.0107228258,1925832.725639181,141784.25125170668,4209099.901088053
2018-03-19,874878.6771224673,1811168.5769686024,142091.48839326337,3958489.9439499048
2018-03-20,873158.2021786745,1810067.3425451117,141454.25580336803,3956083.0860534324
2018-03-21,868058.5072928551,1776834.1996005932,143923.53208921236,3883448.730629759
2018-03-22,822583.4557071388,1635815.851781547,143354.57441966297,3575239.0372568592
2018-03-23,786129.5054401178,1506880.9118147749,145209.37642239395,3293438.8394329213
2018-03-26,841805.7996107523,1679080.787761973,145971.77969959012,3669798.8789977096
2018-03-27,822967.6832071177,1625224.679655957,145072.82658170207,3315364.325750099
2018-03-28,815251.7381209823,1614405.614934478,143070.09558488827,3249324.1015496366
2018-03-29,825426.2287088302,1646362.6312323944,143138.37050523423,3433300.3626772338
2018-04-02,816717.2703813335,1607104.1054264645,144811.1060537094,3195318.1668315353
2018-04-03,819797.7122239796,1622957.569108793,143718.70732817455,3286547.972304664
2018-04-04,827616.2850019942,1645606.9277166734,143889.3946290394,3421595.7797560333
2018-04-05,828401.1090180252,1652402.8226422253,143149.74965862517,3465117.0458292286
2018-04-06,816343.454799111,1611888.4154540533,143821.11970869347,3211803.4948895634
2018-04-09,821464.989838733,1624468.9761402358,144310.4233045059,3279953.8410814526
2018-04-10,835356.5383709705,1664483.2054618872,144651.79790623556,3518232.7728321953
2018-04-11,834338.7070234432,1654669.9331893898,145778.33409194337,3461193.5377514167
2018-04-12,837559.4127444461,1674552.0033835855,144082.84023668617,3584536.7622815855
2018-04-13,837593.7528842092,1669011.9898402751,145027.30996813817,3544642.268381156
2018-04-16,842238.1450859669,1681848.076175658,145232.13472917594,3628058.02835478
2018-04-17,852816.0497648312,1713054.825673794,145368.68456986776,3830629.739531833
2018-04-18,851544.7000102943,1708526.041295406,145482.47610377765,3802736.5644576494
2018-04-19,844747.8494288872,1689649.7635501921,145197.99726900295,3672799.2087042695
2018-04-20,834837.7674600703,1666244.7014265906,144094.21939007714,3508935.047807467
2018-04-23,830573.8837939568,1660204.5100167599,142944.9248975874,3479525.2225519447
2018-04-24,822384.5856815596,1631264.8710657884,143639.05325443763,3297955.81932082
2018-04-25,820625.3146074255,1631514.9599990486,142705.96267637663,3298252.5552258645
2018-04-26,829446.0937870059,1661210.3024657415,142205.27992717316,3476821.628750428
2018-04-27,829639.8639070292,1658192.9251187965,142808.37505689551,3452192.5486317337
2018-04-30,824020.2240459279,1647368.423681377,141772.87209831565,3384075.17309596
2018-05-01,828860.7375639484,1668006.197391294,140771.50659990872,3513122.321134207
2018-05-02,828144.1000625555,1666244.7014265908,140703.2316795628,3500527.530497873
2018-05-03,830805.5461518432,1670017.7822892575,141420.11834319503,3528420.705572057
2018-05-04,841864.9354257536,1701730.146369854,141715.9763313607,3729508.7372238874
2018-05-07,845838.3640621424,1713555.0035403147,141750.11379153366,3807847.0161556387
2018-05-08,847131.425794053,1717333.5211189217,141772.87209831565,3822848.664688444
2018-05-09,867477.7889229326,1780696.5473580377,141477.01411014996,3963897.131552936
2018-05-10,892543.5459345197,1850798.7453921034,142444.24214838393,4119947.2469502324
2018-05-11,889599.9914867762,1843111.6461358853,142239.41738734616,4102835.476425999
2018-05-14,887921.1418502624,1841497.2071784139,141659.08056440577,4099241.6749093486
2018-05-15,865949.6293221117,1788650.251212737,139371.87073281727,3981602.373887257
2018-05-16,873629.8248357368,1813192.6856396222,139155.6668183885,4036234.751071563
2018-05-17,864701.5735423716,1785687.9778962755,139235.32089212543,3975008.242664046
2018-05-18,857196.1664959645,1762626.680127621,139292.21665908035,3923672.9310913444
2018-05-21,872006.619382974,1806986.723041635,139371.87073281727,4022420.046158935
2018-05-22,868820.8905546147,1797818.487127186,139292.21665908032,4002011.210023096
2018-05-23,882694.6444902866,1838934.840759674,139440.14565316317,4093537.7514012693
2018-05-24,882606.8711438372,1831529.15746852,140634.95675921688,4077052.423343241
2018-05-25,880461.6802342816,1827618.9566907906,140202.54893035933,4068348.170128602
2018-05-29,868880.0983247198,1792693.7542897074,140179.79062357734,3990603.36300694
2018-05-30,882332.8730073036,1832195.668964724,140384.61538461514,4078536.1028684634
2018-05-31,881951.4575757376,1832876.9918275103,140077.37824305845,4080052.7530498016
2018-06-01,912422.0619215375,1929269.3655451739,139383.2498862082,4294625.783053099
2018-06-04,926712.7787050434,1973347.9924941235,139246.70004551637,4392746.455654484
2018-06-05,936074.0584672595,1998423.636117972,139792.89940828373,4448565.776458969
2018-06-06,947542.8924434702,2032667.515656269,139872.55348202068,4524793.933399292
2018-06-07,929242.0429947184,1977672.9115361576,139804.27856167476,4402373.8872403735
2018-06-08,928688.5265269119,1974977.2428181774,139974.96586253957,4396373.227827251
2018-06-11,934701.4982833094,1991684.4643230212,140225.30723714127,4433564.127926163
2018-06-12,940419.7622427938,2011783.488775214,139758.76194811077,4478305.308275652
2018-06-13,930560.6101965222,1979420.6527928698,140179.79062357734,4406264.4246620685
2018-06-14,943810.7890612242,2018241.2446051002,140395.99453800608,4492680.514342253
2018-06-15,932907.3586152513,1999104.9589807575,138074.6472462446,4450082.4266403075
2018-06-18,933682.3692857181,2003015.1597584868,137812.9267182519,4458786.679854947
2018-06-19,922012.0346858464,1969793.264514369,137460.17296313128,4384833.498186631
2018-06-20,925755.2521636307,1984797.178862247,136845.69868001796,4418232.772832196
2018-06-21,909666.497236508,1937519.2967315183,136606.7364588072,4312990.438509743
2018-06-22,903756.9705935244,1917657.2541446427,136936.73190714585,4268776.7886581095
2018-06-25,863571.4489221822,1799062.6419200986,136424.6700045514,4004780.7451368426
2018-06-26,868805.334638011,1819191.289105456,135707.78334091915,4049587.8667985643
2018-06-27,843005.9273118682,1745712.0994906237,134934.000910332,3886020.4418068067
2018-06-28,862452.4973623788,1807031.1571413807,134524.35138825641,4022518.9581272816
2018-06-29,861231.3875191375,1800410.4762790885,135013.6549840689,4007781.074843404
2018-07-02,876318.4080439624,1854175.7369728682,133659.53573054133,4127464.5565446895
2018-07-03,858513.5433813131,1786102.6961605784,135013.65498406888,3975931.4210352926
2018-07-05,882130.9956621788,1859581.8857754108,135468.82111970836,4139498.8460270506
2018-07-06,902296.8047095528,1926840.3014256735,135252.61720527962,4289218.595450064
2018-07-09,916417.6526578704,1970341.2850779132,135582.61265361827,4386053.412462923
2018-07-10,920074.7680937751,1984115.85599946,135332.27127901654,4416716.122650855
2018-07-11,907246.6941723647,1953323.0248748409,133864.36049157914,4348170.128585573
2018-07-12,938483.9426411507,2050841.0624527594,134421.9390077375,4565248.92845369
2018-07-13,935383.436494808,2045168.3090517353,133830.22303140617,4552621.167161241
2018-07-16,930954.2345524209,2031260.4358309477,133761.94811106025,4521661.721068263
2018-07-17,940664.905646398,2073665.378356097,132316.79563040478,4616056.709528535
2018-07-18,937922.1887975754,2064482.3310750658,132350.93309057775,4595614.902736579
2018-07-19,930228.269648487,2043687.1723935048,131781.97542102836,4549324.101549636
2018-07-20,931231.1510603644,2040576.7854112203,132635.41192535244,4542400.263765263
2018-07-23,939146.6051679259,2071103.0119373577,131998.17933545713,4610352.786020456
2018-07-24,950371.4613474668,2107301.9918645197,132043.6959490211,4690933.069568099
2018-07-25,975238.963076964,2182810.338701128,132771.9617660443,4859017.474447756
2018-07-26,942986.9125320987,2085558.9057216907,131736.4588074644,4642532.1463897275
2018-07-27,908658.4887829786,1973303.5583943748,131804.73372781032,4392647.543686133
2018-07-30,880847.0110131914,1884302.0566012831,131599.90896677255,4194526.871084748
2018-07-31,886589.7596002728,1900105.7847446064,131986.80018206613,4229706.561160581
2018-08-01,898821.3109698931,1947146.685010018,131019.57214383218,4334421.364985177
2018-08-02,920717.207834274,2023691.8275073883,130314.06463359093,4504813.71579296
2018-08-03,928318.3602285343,2045035.0067524947,130769.23076923043,4552324.431256197
2018-08-06,937315.7500887223,2079338.131757121,130097.86071916216,4628684.470820985
2018-08-07,944510.3838463638,2100548.008702987,130393.71870732786,4675898.450379179
2018-08-08,950119.0069185246,2116085.132247828,130757.85161583943,4710484.668644922
2018-08-09,950462.2678152928,2118647.4986665673,130564.40600819263,4716188.592153
2018-08-10,935020.6711803987,2068807.2501170994,130507.5102412377,4605242.334322468
2018-08-13,928055.3509535738,2060838.7348958172,128538.91670459684,4587504.12133203
2018-08-14,939795.1472872854,2098118.944583487,128664.0873918977,4670491.262776144
2018-08-15,917873.3244905111,2042739.244932236,126524.80655439202,4547213.979558207
2018-08-16,924777.4002452169,2065978.279099878,126422.39417387314,4598944.939004301
